respondent_id,batch,task,profile,chosen,rating,decision_process,decision_process_code,human_involved,accuracy_pct,transparency,opt_out,appeal,bias_audit,decision_process_idx,accuracy_idx,transparency_idx,opt_out_idx,appeal_idx,bias_audit_idx,attr_row_order
11,last_pilot,7,B,0,1,AI decides alone,AI_alone,0,20,0,1,0,1,2,1,0,1,0,1,"[3, 0, 1, 4, 5, 2]"
11,last_pilot,8,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,0,1,1,1,1,0,0,1,1,1,"[3, 2, 0, 4, 1, 5]"
11,last_pilot,8,B,0,2,"AI suggests, human decides",suggest_human_decides,1,30,0,1,0,0,0,2,0,1,0,0,"[3, 2, 0, 4, 1, 5]"
12,last_pilot,1,A,0,3,"AI suggests, human decides",suggest_human_decides,1,20,0,0,0,1,0,1,0,0,0,1,"[3, 2, 5, 4, 1, 0]"
12,last_pilot,1,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,1,1,2,1,0,1,1,"[3, 2, 5, 4, 1, 0]"
12,last_pilot,2,A,1,4,"AI suggests, human decides",suggest_human_decides,1,20,0,0,0,1,0,1,0,0,0,1,"[0, 4, 5, 3, 1, 2]"
12,last_pilot,2,B,0,3,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,0,1,1,1,1,0,0,1,"[0, 4, 5, 3, 1, 2]"
12,last_pilot,3,A,0,2,AI decides alone,AI_alone,0,20,1,0,1,0,2,1,1,0,1,0,"[3, 1, 0, 2, 5, 4]"
12,last_pilot,3,B,1,4,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,0,0,1,1,0,1,0,"[3, 1, 0, 2, 5, 4]"
12,last_pilot,4,A,0,2,AI decides alone,AI_alone,0,30,1,0,0,1,2,2,1,0,0,1,"[4, 1, 2, 3, 0, 5]"
12,last_pilot,4,B,1,4,AI decides alone,AI_alone,0,20,0,1,1,0,2,1,0,1,1,0,"[4, 1, 2, 3, 0, 5]"
12,last_pilot,5,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,1,1,1,1,1,0,1,1,"[0, 4, 3, 5, 1, 2]"
12,last_pilot,5,B,0,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,1,0,1,1,0,1,1,0,"[0, 4, 3, 5, 1, 2]"
12,last_pilot,6,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,1,1,0,0,0,0,1,1,0,"[5, 1, 4, 0, 2, 3]"
12,last_pilot,6,B,0,4,AI decides alone,AI_alone,0,20,1,1,0,0,2,1,1,1,0,0,"[5, 1, 4, 0, 2, 3]"
12,last_pilot,7,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,1,0,1,0,0,0,1,0,1,0,"[3, 4, 2, 1, 0, 5]"
12,last_pilot,7,B,0,3,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,0,1,1,2,0,1,0,1,"[3, 4, 2, 1, 0, 5]"
12,last_pilot,8,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,1,1,1,0,0,0,1,1,"[0, 4, 5, 2, 1, 3]"
12,last_pilot,8,B,0,3,AI decides alone,AI_alone,0,10,1,1,0,1,2,0,1,1,0,1,"[0, 4, 5, 2, 1, 3]"
13,last_pilot,1,A,0,2,"AI suggests, human decides",suggest_human_decides,1,20,0,1,0,1,0,1,0,1,0,1,"[1, 2, 3, 0, 4, 5]"
13,last_pilot,1,B,1,5,"AI suggests, human decides",suggest_human_decides,1,10,1,0,0,0,0,0,1,0,0,0,"[1, 2, 3, 0, 4, 5]"
13,last_pilot,2,A,0,2,"AI suggests, human decides",suggest_human_decides,1,30,0,0,1,1,0,2,0,0,1,1,"[1, 4, 2, 5, 3, 0]"
13,last_pilot,2,B,1,5,"AI suggests, human decides",suggest_human_decides,1,30,1,1,1,1,0,2,1,1,1,1,"[1, 4, 2, 5, 3, 0]"
13,last_pilot,3,A,1,5,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,1,1,1,2,1,1,1,1,"[0, 1, 5, 4, 3, 2]"
13,last_pilot,3,B,0,4,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,0,0,2,1,1,0,0,"[0, 1, 5, 4, 3, 2]"
13,last_pilot,4,A,0,2,AI decides alone,AI_alone,0,20,0,0,0,0,2,1,0,0,0,0,"[2, 3, 0, 5, 4, 1]"
13,last_pilot,4,B,1,4,AI decides alone,AI_alone,0,10,0,1,1,1,2,0,0,1,1,1,"[2, 3, 0, 5, 4, 1]"
13,last_pilot,5,A,0,3,"AI suggests, human decides",suggest_human_decides,1,30,0,1,1,1,0,2,0,1,1,1,"[0, 5, 1, 3, 4, 2]"
13,last_pilot,5,B,1,5,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,1,1,1,2,1,1,1,1,"[0, 5, 1, 3, 4, 2]"
13,last_pilot,6,A,1,4,AI decides alone,AI_alone,0,30,1,1,1,1,2,2,1,1,1,1,"[0, 3, 1, 2, 5, 4]"
13,last_pilot,6,B,0,2,AI decides alone,AI_alone,0,20,0,0,0,0,2,1,0,0,0,0,"[0, 3, 1, 2, 5, 4]"
13,last_pilot,7,A,0,3,AI decides alone,AI_alone,0,30,1,0,1,1,2,2,1,0,1,1,"[5, 4, 1, 0, 2, 3]"
13,last_pilot,7,B,1,4,AI decides alone,AI_alone,0,20,1,0,1,1,2,1,1,0,1,1,"[5, 4, 1, 0, 2, 3]"
13,last_pilot,8,A,0,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,1,0,1,1,0,0,1,0,"[4, 3, 1, 5, 0, 2]"
13,last_pilot,8,B,1,5,"AI suggests, human decides",suggest_human_decides,1,10,1,1,1,1,0,0,1,1,1,1,"[4, 3, 1, 5, 0, 2]"
14,last_pilot,1,A,1,2,AI decides alone,AI_alone,0,20,1,0,1,0,2,1,1,0,1,0,"[5, 3, 2, 4, 0, 1]"
14,last_pilot,1,B,0,1,AI decides alone,AI_alone,0,30,1,0,0,0,2,2,1,0,0,0,"[5, 3, 2, 4, 0, 1]"
14,last_pilot,2,A,0,4,"AI suggests, human decides",suggest_human_decides,1,30,0,0,1,0,0,2,0,0,1,0,"[5, 3, 0, 4, 1, 2]"
14,last_pilot,2,B,1,2,"AI suggests, human decides",suggest_human_decides,1,10,1,1,0,1,0,0,1,1,0,1,"[5, 3, 0, 4, 1, 2]"
14,last_pilot,3,A,1,2,"AI suggests, human decides",suggest_human_decides,1,10,1,0,0,0,0,0,1,0,0,0,"[1, 4, 2, 3, 0, 5]"
14,last_pilot,3,B,0,1,AI decides alone,AI_alone,0,20,0,0,1,1,2,1,0,0,1,1,"[1, 4, 2, 3, 0, 5]"
14,last_pilot,4,A,0,3,AI decides alone,AI_alone,0,10,1,0,0,1,2,0,1,0,0,1,"[2, 4, 1, 0, 5, 3]"
14,last_pilot,4,B,1,2,AI decides alone,AI_alone,0,30,1,0,1,0,2,2,1,0,1,0,"[2, 4, 1, 0, 5, 3]"
14,last_pilot,5,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,0,0,1,1,1,0,0,0,"[1, 4, 3, 0, 5, 2]"
14,last_pilot,5,B,1,4,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,0,0,1,1,0,1,0,"[1, 4, 3, 0, 5, 2]"
14,last_pilot,6,A,0,2,AI decides alone,AI_alone,0,10,0,0,0,0,2,0,0,0,0,0,"[2, 5, 1, 0, 4, 3]"
14,last_pilot,6,B,1,3,AI decides alone,AI_alone,0,20,0,1,0,0,2,1,0,1,0,0,"[2, 5, 1, 0, 4, 3]"
14,last_pilot,7,A,1,3,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,1,1,2,1,0,1,1,"[2, 3, 4, 0, 5, 1]"
14,last_pilot,7,B,0,3,"AI suggests, human decides",suggest_human_decides,1,30,1,0,1,0,0,2,1,0,1,0,"[2, 3, 4, 0, 5, 1]"
14,last_pilot,8,A,0,2,AI decides alone,AI_alone,0,30,0,0,0,0,2,2,0,0,0,0,"[3, 0, 5, 4, 1, 2]"
14,last_pilot,8,B,1,4,AI decides alone,AI_alone,0,20,1,0,1,1,2,1,1,0,1,1,"[3, 0, 5, 4, 1, 2]"
15,last_pilot,1,A,0,2,AI decides alone,AI_alone,0,10,0,0,0,1,2,0,0,0,0,1,"[1, 5, 0, 4, 3, 2]"
15,last_pilot,1,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,0,1,1,1,0,0,0,1,"[1, 5, 0, 4, 3, 2]"
15,last_pilot,2,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,1,1,1,2,0,1,1,1,"[3, 5, 4, 2, 0, 1]"
15,last_pilot,2,B,0,2,AI decides alone,AI_alone,0,20,0,0,1,1,2,1,0,0,1,1,"[3, 5, 4, 2, 0, 1]"
15,last_pilot,3,A,0,2,AI decides alone,AI_alone,0,10,0,0,0,0,2,0,0,0,0,0,"[5, 0, 1, 3, 4, 2]"
15,last_pilot,3,B,1,4,AI decides alone,AI_alone,0,10,1,1,1,1,2,0,1,1,1,1,"[5, 0, 1, 3, 4, 2]"
15,last_pilot,4,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,0,0,1,1,1,0,0,0,"[0, 3, 5, 2, 1, 4]"
15,last_pilot,4,B,0,2,AI decides alone,AI_alone,0,10,1,0,1,0,2,0,1,0,1,0,"[0, 3, 5, 2, 1, 4]"
15,last_pilot,5,A,0,3,AI decides alone,AI_alone,0,10,0,0,0,1,2,0,0,0,0,1,"[4, 5, 0, 2, 1, 3]"
15,last_pilot,5,B,1,3,AI decides alone,AI_alone,0,30,0,0,1,1,2,2,0,0,1,1,"[4, 5, 0, 2, 1, 3]"
15,last_pilot,6,A,1,2,"AI screens applicants first, human decides",screen_human_decides,1,10,0,1,1,1,1,0,0,1,1,1,"[4, 5, 2, 0, 3, 1]"
15,last_pilot,6,B,0,3,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,1,0,2,1,1,0,1,"[4, 5, 2, 0, 3, 1]"
15,last_pilot,7,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,1,1,0,1,1,0,1,"[1, 3, 2, 0, 5, 4]"
15,last_pilot,7,B,0,2,AI decides alone,AI_alone,0,30,1,0,0,1,2,2,1,0,0,1,"[1, 3, 2, 0, 5, 4]"
15,last_pilot,8,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,0,0,1,1,0,1,0,0,1,"[1, 2, 3, 4, 0, 5]"
15,last_pilot,8,B,0,3,AI decides alone,AI_alone,0,10,1,0,1,1,2,0,1,0,1,1,"[1, 2, 3, 4, 0, 5]"
16,last_pilot,1,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,1,1,1,1,1,0,1,1,"[4, 1, 3, 2, 0, 5]"
16,last_pilot,1,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,0,0,1,1,1,1,0,0,"[4, 1, 3, 2, 0, 5]"
16,last_pilot,2,A,1,3,AI decides alone,AI_alone,0,20,1,1,1,0,2,1,1,1,1,0,"[0, 3, 4, 2, 1, 5]"
16,last_pilot,2,B,0,3,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,1,0,1,2,1,1,1,0,"[0, 3, 4, 2, 1, 5]"
16,last_pilot,3,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,1,0,1,0,0,0,1,0,1,0,"[2, 3, 1, 5, 0, 4]"
16,last_pilot,3,B,0,4,"AI suggests, human decides",suggest_human_decides,1,30,1,1,1,1,0,2,1,1,1,1,"[2, 3, 1, 5, 0, 4]"
16,last_pilot,4,A,0,2,AI decides alone,AI_alone,0,10,0,1,0,1,2,0,0,1,0,1,"[4, 5, 3, 1, 2, 0]"
16,last_pilot,4,B,1,2,AI decides alone,AI_alone,0,10,1,1,0,1,2,0,1,1,0,1,"[4, 5, 3, 1, 2, 0]"
16,last_pilot,5,A,0,2,"AI suggests, human decides",suggest_human_decides,1,30,1,0,0,0,0,2,1,0,0,0,"[1, 3, 4, 5, 2, 0]"
16,last_pilot,5,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,1,0,1,1,0,1,1,0,"[1, 3, 4, 5, 2, 0]"
16,last_pilot,6,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,1,1,1,1,0,1,1,1,"[0, 3, 4, 2, 5, 1]"
16,last_pilot,6,B,0,1,AI decides alone,AI_alone,0,30,1,0,0,0,2,2,1,0,0,0,"[0, 3, 4, 2, 5, 1]"
16,last_pilot,7,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,0,0,1,0,0,0,0,0,1,"[0, 3, 5, 1, 2, 4]"
16,last_pilot,7,B,0,3,AI decides alone,AI_alone,0,20,0,0,1,0,2,1,0,0,1,0,"[0, 3, 5, 1, 2, 4]"
16,last_pilot,8,A,0,2,"AI suggests, human decides",suggest_human_decides,1,20,0,1,1,1,0,1,0,1,1,1,"[0, 2, 1, 3, 4, 5]"
16,last_pilot,8,B,1,4,AI decides alone,AI_alone,0,20,1,1,1,0,2,1,1,1,1,0,"[0, 2, 1, 3, 4, 5]"
17,last_pilot,1,A,1,2,AI decides alone,AI_alone,0,20,0,1,1,1,2,1,0,1,1,1,"[2, 4, 1, 0, 3, 5]"
17,last_pilot,1,B,0,2,"AI suggests, human decides",suggest_human_decides,1,30,0,1,0,1,0,2,0,1,0,1,"[2, 4, 1, 0, 3, 5]"
17,last_pilot,2,A,1,2,"AI suggests, human decides",suggest_human_decides,1,10,0,1,1,1,0,0,0,1,1,1,"[3, 1, 4, 5, 2, 0]"
17,last_pilot,2,B,0,1,"AI suggests, human decides",suggest_human_decides,1,30,1,0,1,1,0,2,1,0,1,1,"[3, 1, 4, 5, 2, 0]"
17,last_pilot,3,A,0,2,"AI suggests, human decides",suggest_human_decides,1,30,0,1,0,1,0,2,0,1,0,1,"[1, 2, 3, 0, 4, 5]"
17,last_pilot,3,B,1,2,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,1,0,1,1,0,1,1,0,"[1, 2, 3, 0, 4, 5]"
17,last_pilot,4,A,0,2,"AI suggests, human decides",suggest_human_decides,1,30,1,1,1,1,0,2,1,1,1,1,"[2, 1, 3, 4, 0, 5]"
17,last_pilot,4,B,1,2,AI decides alone,AI_alone,0,10,1,0,1,0,2,0,1,0,1,0,"[2, 1, 3, 4, 0, 5]"
17,last_pilot,5,A,0,2,"AI suggests, human decides",suggest_human_decides,1,20,0,0,1,0,0,1,0,0,1,0,"[3, 2, 5, 0, 4, 1]"
17,last_pilot,5,B,1,2,AI decides alone,AI_alone,0,10,1,1,0,0,2,0,1,1,0,0,"[3, 2, 5, 0, 4, 1]"
17,last_pilot,6,A,1,2,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,0,1,0,1,1,0,0,"[3, 2, 5, 0, 4, 1]"
17,last_pilot,6,B,0,2,"AI suggests, human decides",suggest_human_decides,1,10,1,0,1,1,0,0,1,0,1,1,"[3, 2, 5, 0, 4, 1]"
17,last_pilot,7,A,1,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,1,1,2,1,0,1,1,"[5, 2, 1, 3, 4, 0]"
17,last_pilot,7,B,0,2,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,0,0,1,2,0,1,0,0,"[5, 2, 1, 3, 4, 0]"
17,last_pilot,8,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,10,1,0,0,0,1,0,1,0,0,0,"[3, 1, 2, 5, 0, 4]"
17,last_pilot,8,B,1,2,"AI screens applicants first, human decides",screen_human_decides,1,10,0,1,0,1,1,0,0,1,0,1,"[3, 1, 2, 5, 0, 4]"
18,last_pilot,1,A,0,1,AI decides alone,AI_alone,0,20,0,0,0,0,2,1,0,0,0,0,"[0, 5, 1, 4, 2, 3]"
18,last_pilot,1,B,1,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,1,1,2,1,0,1,1,"[0, 5, 1, 4, 2, 3]"
18,last_pilot,2,A,1,1,"AI suggests, human decides",suggest_human_decides,1,20,0,0,1,0,0,1,0,0,1,0,"[5, 2, 3, 0, 1, 4]"
18,last_pilot,2,B,0,1,AI decides alone,AI_alone,0,20,0,0,1,0,2,1,0,0,1,0,"[5, 2, 3, 0, 1, 4]"
18,last_pilot,3,A,0,2,"AI suggests, human decides",suggest_human_decides,1,30,1,0,0,1,0,2,1,0,0,1,"[4, 0, 5, 2, 1, 3]"
18,last_pilot,3,B,1,3,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,0,0,1,1,0,1,0,"[4, 0, 5, 2, 1, 3]"
18,last_pilot,4,A,1,3,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,1,1,1,0,0,0,1,1,"[0, 3, 1, 5, 2, 4]"
18,last_pilot,4,B,0,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,1,0,1,2,1,0,1,0,"[0, 3, 1, 5, 2, 4]"
18,last_pilot,5,A,0,3,AI decides alone,AI_alone,0,20,1,0,1,1,2,1,1,0,1,1,"[4, 1, 5, 2, 0, 3]"
18,last_pilot,5,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,0,0,1,2,0,1,0,0,"[4, 1, 5, 2, 0, 3]"
18,last_pilot,6,A,0,1,AI decides alone,AI_alone,0,20,1,0,0,0,2,1,1,0,0,0,"[5, 3, 1, 4, 0, 2]"
18,last_pilot,6,B,1,3,"AI suggests, human decides",suggest_human_decides,1,10,0,0,1,1,0,0,0,0,1,1,"[5, 3, 1, 4, 0, 2]"
18,last_pilot,7,A,1,3,"AI suggests, human decides",suggest_human_decides,1,30,0,1,1,0,0,2,0,1,1,0,"[5, 4, 0, 3, 2, 1]"
18,last_pilot,7,B,0,3,"AI suggests, human decides",suggest_human_decides,1,10,0,0,0,1,0,0,0,0,0,1,"[5, 4, 0, 3, 2, 1]"
18,last_pilot,8,A,1,2,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,0,1,1,2,1,0,0,1,"[3, 5, 0, 2, 1, 4]"
18,last_pilot,8,B,0,1,AI decides alone,AI_alone,0,30,0,0,0,0,2,2,0,0,0,0,"[3, 5, 0, 2, 1, 4]"
19,last_pilot,1,A,0,1,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,0,1,1,1,1,1,0,1,"[1, 5, 0, 3, 4, 2]"
19,last_pilot,1,B,1,4,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,1,0,1,1,0,1,1,"[1, 5, 0, 3, 4, 2]"
19,last_pilot,2,A,0,1,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,0,0,1,2,0,1,0,0,"[3, 0, 4, 5, 1, 2]"
19,last_pilot,2,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,1,0,1,2,0,1,1,0,"[3, 0, 4, 5, 1, 2]"
19,last_pilot,3,A,0,2,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,0,0,1,1,0,1,0,"[2, 1, 5, 3, 4, 0]"
19,last_pilot,3,B,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,1,0,1,0,0,0,1,0,1,"[2, 1, 5, 3, 4, 0]"
19,last_pilot,4,A,0,1,AI decides alone,AI_alone,0,10,1,0,0,0,2,0,1,0,0,0,"[4, 3, 0, 5, 2, 1]"
19,last_pilot,4,B,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,0,1,1,0,0,0,0,1,1,"[4, 3, 0, 5, 2, 1]"
19,last_pilot,5,A,1,2,"AI suggests, human decides",suggest_human_decides,1,30,1,1,0,0,0,2,1,1,0,0,"[4, 1, 2, 5, 0, 3]"
19,last_pilot,5,B,0,1,"AI suggests, human decides",suggest_human_decides,1,30,0,1,0,1,0,2,0,1,0,1,"[4, 1, 2, 5, 0, 3]"
19,last_pilot,6,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,0,1,1,2,0,0,0,1,"[5, 2, 4, 0, 1, 3]"
19,last_pilot,6,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,0,1,1,1,0,1,0,1,"[5, 2, 4, 0, 1, 3]"
19,last_pilot,7,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,1,1,0,1,1,0,1,"[0, 1, 2, 3, 5, 4]"
19,last_pilot,7,B,0,1,AI decides alone,AI_alone,0,30,0,1,1,0,2,2,0,1,1,0,"[0, 1, 2, 3, 5, 4]"
19,last_pilot,8,A,0,1,AI decides alone,AI_alone,0,30,0,1,0,1,2,2,0,1,0,1,"[4, 5, 1, 2, 0, 3]"
19,last_pilot,8,B,1,2,"AI suggests, human decides",suggest_human_decides,1,30,0,1,1,0,0,2,0,1,1,0,"[4, 5, 1, 2, 0, 3]"
20,last_pilot,1,A,1,4,AI decides alone,AI_alone,0,20,1,1,1,0,2,1,1,1,1,0,"[2, 1, 0, 5, 3, 4]"
20,last_pilot,1,B,0,2,AI decides alone,AI_alone,0,10,0,0,0,1,2,0,0,0,0,1,"[2, 1, 0, 5, 3, 4]"
20,last_pilot,2,A,1,4,"AI suggests, human decides",suggest_human_decides,1,10,1,0,1,0,0,0,1,0,1,0,"[5, 4, 0, 2, 3, 1]"
20,last_pilot,2,B,0,1,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,0,0,1,2,0,0,0,0,"[5, 4, 0, 2, 3, 1]"
20,last_pilot,3,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,0,0,1,1,0,1,0,0,"[5, 0, 3, 4, 2, 1]"
20,last_pilot,3,B,0,3,AI decides alone,AI_alone,0,10,0,1,1,1,2,0,0,1,1,1,"[5, 0, 3, 4, 2, 1]"
20,last_pilot,4,A,1,4,"AI suggests, human decides",suggest_human_decides,1,20,0,0,1,1,0,1,0,0,1,1,"[5, 4, 3, 0, 2, 1]"
20,last_pilot,4,B,0,3,"AI screens applicants first, human decides",screen_human_decides,1,30,0,1,1,0,1,2,0,1,1,0,"[5, 4, 3, 0, 2, 1]"
20,last_pilot,5,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,1,1,1,1,1,1,1,1,1,1,"[0, 3, 2, 1, 4, 5]"
20,last_pilot,5,B,0,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,1,1,1,1,0,1,1,1,"[0, 3, 2, 1, 4, 5]"
20,last_pilot,6,A,1,4,"AI suggests, human decides",suggest_human_decides,1,20,1,0,1,0,0,1,1,0,1,0,"[4, 5, 3, 0, 2, 1]"
20,last_pilot,6,B,0,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,0,1,0,1,1,0,0,"[4, 5, 3, 0, 2, 1]"
20,last_pilot,7,A,0,3,"AI suggests, human decides",suggest_human_decides,1,20,0,1,1,0,0,1,0,1,1,0,"[4, 3, 0, 1, 5, 2]"
20,last_pilot,7,B,1,4,"AI suggests, human decides",suggest_human_decides,1,10,0,0,1,0,0,0,0,0,1,0,"[4, 3, 0, 1, 5, 2]"
20,last_pilot,8,A,0,3,AI decides alone,AI_alone,0,10,0,0,0,0,2,0,0,0,0,0,"[4, 2, 1, 5, 0, 3]"
20,last_pilot,8,B,1,3,"AI suggests, human decides",suggest_human_decides,1,30,0,1,0,0,0,2,0,1,0,0,"[4, 2, 1, 5, 0, 3]"
21,last_pilot,1,A,0,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,0,1,1,1,0,0,0,1,"[5, 4, 0, 1, 2, 3]"
21,last_pilot,1,B,1,4,"AI suggests, human decides",suggest_human_decides,1,30,0,1,0,1,0,2,0,1,0,1,"[5, 4, 0, 1, 2, 3]"
21,last_pilot,2,A,1,5,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,0,0,1,0,0,0,0,0,"[2, 5, 4, 1, 3, 0]"
21,last_pilot,2,B,0,4,"AI suggests, human decides",suggest_human_decides,1,20,0,0,0,1,0,1,0,0,0,1,"[2, 5, 4, 1, 3, 0]"
21,last_pilot,3,A,1,5,"AI suggests, human decides",suggest_human_decides,1,10,0,0,1,1,0,0,0,0,1,1,"[1, 0, 5, 2, 4, 3]"
21,last_pilot,3,B,0,4,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,0,0,1,0,0,0,0,0,"[1, 0, 5, 2, 4, 3]"
21,last_pilot,4,A,0,4,"AI screens applicants first, human decides",screen_human_decides,1,30,1,0,0,1,1,2,1,0,0,1,"[4, 3, 0, 5, 2, 1]"
21,last_pilot,4,B,1,5,AI decides alone,AI_alone,0,20,1,1,1,1,2,1,1,1,1,1,"[4, 3, 0, 5, 2, 1]"
21,last_pilot,5,A,1,5,"AI screens applicants first, human decides",screen_human_decides,1,30,0,0,0,0,1,2,0,0,0,0,"[5, 4, 3, 0, 2, 1]"
21,last_pilot,5,B,0,4,AI decides alone,AI_alone,0,30,1,1,0,1,2,2,1,1,0,1,"[5, 4, 3, 0, 2, 1]"
21,last_pilot,6,A,1,5,"AI suggests, human decides",suggest_human_decides,1,30,1,0,1,1,0,2,1,0,1,1,"[0, 2, 5, 1, 4, 3]"
21,last_pilot,6,B,0,5,"AI screens applicants first, human decides",screen_human_decides,1,10,1,1,0,1,1,0,1,1,0,1,"[0, 2, 5, 1, 4, 3]"
21,last_pilot,7,A,0,4,"AI screens applicants first, human decides",screen_human_decides,1,30,1,1,0,0,1,2,1,1,0,0,"[2, 0, 3, 4, 5, 1]"
21,last_pilot,7,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,0,0,1,1,0,1,0,0,"[2, 0, 3, 4, 5, 1]"
21,last_pilot,8,A,1,5,AI decides alone,AI_alone,0,10,1,0,0,1,2,0,1,0,0,1,"[2, 3, 0, 4, 1, 5]"
21,last_pilot,8,B,0,4,"AI suggests, human decides",suggest_human_decides,1,30,0,0,0,0,0,2,0,0,0,0,"[2, 3, 0, 4, 1, 5]"
22,last_pilot,1,A,1,3,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,1,0,1,1,0,0,1,0,"[5, 3, 2, 1, 0, 4]"
22,last_pilot,1,B,0,4,"AI screens applicants first, human decides",screen_human_decides,1,10,1,0,0,1,1,0,1,0,0,1,"[5, 3, 2, 1, 0, 4]"
22,last_pilot,2,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,1,0,1,1,1,0,1,0,"[5, 3, 4, 0, 2, 1]"
22,last_pilot,2,B,0,2,"AI screens applicants first, human decides",screen_human_decides,1,20,0,0,1,0,1,1,0,0,1,0,"[5, 3, 4, 0, 2, 1]"
22,last_pilot,3,A,1,4,"AI screens applicants first, human decides",screen_human_decides,1,10,0,1,1,0,1,0,0,1,1,0,"[5, 4, 0, 1, 2, 3]"
22,last_pilot,3,B,0,2,AI decides alone,AI_alone,0,10,1,1,1,0,2,0,1,1,1,0,"[5, 4, 0, 1, 2, 3]"
22,last_pilot,4,A,1,5,"AI screens applicants first, human decides",screen_human_decides,1,20,0,1,1,1,1,1,0,1,1,1,"[3, 5, 4, 2, 1, 0]"
22,last_pilot,4,B,0,4,AI decides alone,AI_alone,0,10,0,0,0,1,2,0,0,0,0,1,"[3, 5, 4, 2, 1, 0]"
22,last_pilot,5,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,10,0,0,0,1,1,0,0,0,0,1,"[2, 4, 3, 0, 1, 5]"
22,last_pilot,5,B,1,4,"AI screens applicants first, human decides",screen_human_decides,1,20,1,0,1,1,1,1,1,0,1,1,"[2, 4, 3, 0, 1, 5]"
22,last_pilot,6,A,0,2,"AI screens applicants first, human decides",screen_human_decides,1,10,0,1,0,0,1,0,0,1,0,0,"[4, 5, 1, 2, 0, 3]"
