respondent_id,duration_seconds,batch,Q2_job_seeking,Q3_ai_experience,Q3_ai_exp_binary,Q8_manip_check,Q9_1_legitimacy,Q9_2_intention_apply,Q9_3_intention_withdraw,Q9_gap_apply_minus_legit,flag_straightline_rating,flag_always_same_side,flag_manip_fail,Age,Sex,Ethnicity simplified,Country of residence,Employment status,Student status
229,213,main_study,Yes,Yes,1,Not sure,2,4,2,2,0,0,1,54,Female,White,United States,Part-Time,No
230,131,main_study,Yes,No,0,Varied,1,1,5,0,0,0,0,44,Female,Black,United States,Unemployed (and job seeking),No
231,255,main_study,Yes,Yes,1,Varied,4,4,4,0,0,0,0,31,Male,Black,United States,Full-Time,No
232,139,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,40,Male,White,United States,Full-Time,No
233,583,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,35,Male,White,United States,Unemployed (and job seeking),No
234,147,main_study,Yes,Not sure,0,Varied,5,5,1,0,1,0,0,41,Male,White,United States,Unemployed (and job seeking),No
235,303,main_study,Yes,Yes,1,Varied,1,1,2,0,0,0,0,46,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
236,294,main_study,Yes,Yes,1,Varied,1,1,5,0,1,0,0,55,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
237,101,main_study,Yes,Not sure,0,Varied,4,3,2,-1,0,0,0,26,Male,Asian,United States,Full-Time,Yes
238,264,main_study,Yes,No,0,Varied,3,3,3,0,0,0,0,56,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
239,482,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,35,Male,Black,United States,Full-Time,No
240,290,main_study,Yes,Yes,1,Stayed the same,1,1,5,0,1,0,1,57,Female,White,United States,Unemployed (and job seeking),No
241,298,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,61,Female,White,United States,Full-Time,No
242,242,main_study,Yes,Yes,1,Varied,2,4,3,2,0,0,0,20,Female,White,United States,Full-Time,Yes
243,309,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,1,0,38,Female,Asian,United States,Unemployed (and job seeking),No
244,78,main_study,Yes,Yes,1,Varied,5,4,4,-1,0,0,0,48,Male,Mixed,United States,Due to start a new job within the next month,Yes
245,290,main_study,Yes,Yes,1,Varied,4,4,5,0,0,0,0,30,Female,Other,United States,Full-Time,Yes
246,200,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,29,Male,White,United States,Unemployed (and job seeking),No
247,131,main_study,Yes,Yes,1,Varied,3,4,1,1,0,0,0,27,Male,Asian,United States,Unemployed (and job seeking),No
248,239,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,30,Female,Asian,United States,Part-Time,No
249,343,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,20,Female,Black,United States,Part-Time,No
250,203,main_study,Yes,Yes,1,Stayed the same,3,3,2,0,0,0,1,25,Female,Black,United States,Due to start a new job within the next month,No
251,247,main_study,Yes,Yes,1,Stayed the same,2,3,1,1,0,0,1,34,Female,White,United States,Part-Time,No
252,320,main_study,Yes,Not sure,0,Varied,1,3,3,2,0,0,0,63,Male,White,United States,Unemployed (and job seeking),No
253,243,main_study,Yes,Yes,1,Varied,1,4,2,3,0,0,0,28,Male,White,United States,Unemployed (and job seeking),No
254,557,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,48,Female,Prefer not to say,United States,Unemployed (and job seeking),No
255,359,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,46,Female,Mixed,United States,Unemployed (and job seeking),No
256,147,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,22,Male,White,United States,Unemployed (and job seeking),Yes
257,408,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,51,Female,White,United States,Part-Time,No
258,236,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,43,Male,White,United States,Part-Time,No
259,117,main_study,Yes,Yes,1,Varied,2,3,4,1,0,0,0,33,Female,White,United States,Unemployed (and job seeking),Yes
260,210,main_study,Yes,Yes,1,Varied,1,1,4,0,0,0,0,37,Female,White,United States,Other,No
261,307,main_study,Yes,Yes,1,Varied,1,1,4,0,0,0,0,36,Female,White,United States,Full-Time,No
262,154,main_study,Yes,Yes,1,Varied,2,1,5,-1,0,0,0,38,Female,Mixed,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
263,390,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,52,Female,White,United States,Unemployed (and job seeking),No
264,566,main_study,Yes,Yes,1,Varied,3,4,1,1,0,0,0,60,Female,Other,United States,Other,No
265,140,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,29,Female,Asian,United States,Unemployed (and job seeking),No
266,240,main_study,Yes,Yes,1,Varied,4,5,2,1,0,0,0,38,Male,White,United States,Full-Time,No
267,289,main_study,Yes,Yes,1,Varied,2,4,5,2,0,0,0,32,Male,White,United States,Full-Time,No
268,121,main_study,Yes,Not sure,0,Varied,3,3,3,0,0,1,0,22,Male,Other,United States,Unemployed (and job seeking),No
269,280,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,34,Female,Asian,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
270,422,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,34,Male,White,United States,Full-Time,No
271,378,main_study,Yes,No,0,Varied,3,3,3,0,0,0,0,27,Male,Mixed,United States,Full-Time,No
272,140,main_study,Yes,Yes,1,Varied,1,4,3,3,0,0,0,19,Male,Asian,United States,Part-Time,Yes
273,567,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,50,Female,Black,United States,Part-Time,No
274,335,main_study,Yes,No,0,Varied,4,3,3,-1,0,0,0,32,Male,White,United States,Full-Time,No
275,580,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,33,Female,White,United States,Full-Time,No
276,535,main_study,Yes,Yes,1,Varied,3,4,1,1,0,0,0,38,Male,Black,United States,Other,No
277,224,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,26,Female,White,United States,Unemployed (and job seeking),Yes
278,149,main_study,Yes,Yes,1,Varied,1,1,1,0,0,0,0,48,Female,White,United States,Part-Time,No
279,176,main_study,Yes,No,0,Varied,1,1,5,0,0,0,0,40,Male,White,United States,Other,No
280,295,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,52,Male,Mixed,United States,Other,No
281,435,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,49,Female,White,United States,Unemployed (and job seeking),No
282,527,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,39,Male,Black,United States,Part-Time,No
283,242,main_study,Yes,No,0,Varied,5,5,1,0,0,0,0,53,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
284,432,main_study,Yes,Yes,1,Stayed the same,3,4,2,1,0,0,1,33,Female,White,United States,Unemployed (and job seeking),No
285,309,main_study,Yes,Yes,1,Varied,3,4,3,1,0,0,0,37,Female,White,United States,Part-Time,Yes
286,235,main_study,Yes,Yes,1,Varied,1,3,2,2,0,0,0,29,Female,White,United States,Full-Time,No
287,208,main_study,Yes,Yes,1,Varied,5,4,1,-1,0,0,0,20,Male,Mixed,United States,Full-Time,Yes
288,106,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,35,Female,White,United States,Full-Time,No
289,373,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,39,Female,Asian,United States,Full-Time,No
290,753,main_study,Yes,Yes,1,Varied,3,2,4,-1,0,0,0,22,Male,Black,United States,Unemployed (and job seeking),No
291,314,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,50,Female,Black,United States,Unemployed (and job seeking),No
292,777,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,46,Male,White,United States,Full-Time,No
293,161,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,56,Male,White,United States,Full-Time,No
294,142,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,32,Female,Black,United States,Full-Time,No
295,163,main_study,Yes,Not sure,0,Not sure,3,4,3,1,0,0,1,34,Female,White,United States,Full-Time,Yes
296,199,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,28,Male,White,United States,Unemployed (and job seeking),No
297,265,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,55,Female,White,United States,Part-Time,No
298,395,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,40,Female,White,United States,Due to start a new job within the next month,No
299,289,main_study,Yes,Yes,1,Varied,2,2,2,0,0,0,0,46,Male,White,United States,Unemployed (and job seeking),Yes
300,407,main_study,Yes,Not sure,0,Not sure,3,4,4,1,0,0,1,74,Female,Other,United States,Unemployed (and job seeking),No
301,484,main_study,Yes,Not sure,0,Varied,3,2,1,-1,0,0,0,24,Female,Black,United States,Unemployed (and job seeking),No
302,195,main_study,Yes,Yes,1,Varied,2,1,5,-1,0,0,0,64,Female,White,United States,Full-Time,No
303,882,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,54,Male,White,United States,Part-Time,Yes
304,242,main_study,Yes,No,0,Varied,3,3,4,0,0,0,0,35,Female,White,United States,Full-Time,Yes
305,228,main_study,Yes,Yes,1,Varied,3,2,2,-1,0,0,0,21,Male,White,United States,Part-Time,Yes
306,288,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,53,Male,White,United States,Unemployed (and job seeking),No
307,351,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,32,Male,White,United States,Full-Time,Yes
308,149,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,31,Female,Black,United States,Unemployed (and job seeking),No
309,342,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,40,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
310,247,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,43,Male,Mixed,United States,Unemployed (and job seeking),No
311,452,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,39,Female,White,United States,Unemployed (and job seeking),No
312,324,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,29,Female,Mixed,United States,Unemployed (and job seeking),No
313,477,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,31,Female,Mixed,United States,Part-Time,No
314,151,main_study,Yes,Yes,1,Varied,2,4,2,2,1,0,0,45,Male,White,United States,Part-Time,No
315,121,main_study,Yes,Not sure,0,Varied,3,2,4,-1,0,0,0,53,Female,White,United States,Part-Time,Yes
316,280,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,30,Female,Black,United States,Unemployed (and job seeking),No
317,296,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,29,Female,White,United States,Full-Time,No
318,472,main_study,Yes,Not sure,0,Varied,3,3,3,0,0,0,0,35,Female,White,United States,Unemployed (and job seeking),No
319,327,main_study,Yes,Yes,1,Varied,4,4,4,0,0,0,0,51,Male,Mixed,United States,Other,No
320,410,main_study,Yes,Yes,1,Varied,3,4,1,1,0,0,0,19,Male,White,United States,Part-Time,Yes
321,429,main_study,Yes,Not sure,0,Varied,4,4,1,0,0,0,0,35,Female,White,United States,Full-Time,Yes
322,402,main_study,Yes,Yes,1,Varied,1,1,1,0,0,0,0,47,Female,Mixed,United States,Part-Time,No
323,328,main_study,Yes,Yes,1,Stayed the same,4,4,3,0,0,0,1,29,Male,White,United States,Unemployed (and job seeking),No
324,202,main_study,Yes,No,0,Varied,2,3,3,1,0,0,0,33,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
325,137,main_study,Yes,Yes,1,Varied,3,2,4,-1,0,0,0,28,Female,Asian,United States,Unemployed (and job seeking),No
326,972,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,41,Male,Prefer not to say,United States,Unemployed (and job seeking),No
327,184,main_study,Yes,Yes,1,Varied,1,3,4,2,0,0,0,33,Male,White,United States,Full-Time,Yes
328,186,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,24,Male,White,United States,Unemployed (and job seeking),Yes
329,197,main_study,Yes,Yes,1,Varied,1,2,4,1,0,0,0,26,Male,White,United States,Full-Time,No
330,199,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,31,Male,Mixed,United States,Unemployed (and job seeking),No
331,238,main_study,Yes,Yes,1,Not sure,3,4,2,1,0,0,1,53,Female,White,United States,Unemployed (and job seeking),No
332,614,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,37,Female,White,United States,Full-Time,No
333,490,main_study,Yes,Not sure,0,Varied,3,3,3,0,0,0,0,53,Male,Asian,United States,Full-Time,No
334,227,main_study,Yes,No,0,Varied,4,3,1,-1,0,0,0,27,Female,White,United States,Full-Time,No
335,304,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,52,Male,White,United States,Unemployed (and job seeking),No
336,408,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,29,Female,Mixed,United States,Unemployed (and job seeking),No
337,120,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,39,Female,Mixed,United States,Full-Time,Yes
338,382,main_study,Yes,Yes,1,Varied,3,4,3,1,0,0,0,39,Male,Asian,United States,Other,No
339,1366,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,41,Male,White,United States,Due to start a new job within the next month,Yes
340,245,main_study,Yes,Yes,1,Varied,1,2,4,1,0,0,0,18,Female,White,United States,Unemployed (and job seeking),Yes
341,195,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,52,Male,White,United States,Full-Time,No
342,370,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,50,Female,Asian,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
343,101,main_study,Yes,Not sure,0,Not sure,3,3,3,0,1,1,1,41,Female,White,United States,Unemployed (and job seeking),Yes
344,131,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,29,Male,White,United States,Part-Time,No
345,217,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,29,Female,Black,United States,Due to start a new job within the next month,Yes
346,183,main_study,Yes,Yes,1,Not sure,3,4,1,1,0,0,1,46,Female,Mixed,United States,Unemployed (and job seeking),No
347,80,main_study,Yes,Yes,1,Varied,4,2,3,-2,0,0,0,18,Male,Asian,United States,Unemployed (and job seeking),Yes
348,189,main_study,Yes,Not sure,0,Varied,1,3,2,2,0,0,0,26,Male,White,United States,Unemployed (and job seeking),No
349,244,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,58,Female,White,United States,Full-Time,No
350,710,main_study,Yes,Yes,1,Stayed the same,1,1,5,0,0,0,1,42,Male,Prefer not to say,United States,Due to start a new job within the next month,No
351,367,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,23,Female,Black,United States,DATA_EXPIRED,No
352,548,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,25,Male,Asian,United States,Full-Time,Yes
353,202,main_study,Yes,Yes,1,Varied,1,4,1,3,0,0,0,23,Male,White,United States,Full-Time,No
354,126,main_study,Yes,Yes,1,Varied,2,5,1,3,1,0,0,25,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
355,951,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,22,Female,Black,United States,Full-Time,No
356,273,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,58,Female,White,United States,Full-Time,No
357,152,main_study,Yes,Yes,1,Varied,3,2,3,-1,0,0,0,40,Male,White,United States,Full-Time,No
358,288,main_study,Yes,Yes,1,Not sure,3,3,2,0,0,0,1,32,Female,White,United States,Due to start a new job within the next month,No
359,480,main_study,Yes,Not sure,0,Varied,4,3,2,-1,0,0,0,67,Female,Asian,United States,Other,No
360,832,main_study,Yes,Yes,1,Not sure,3,3,3,0,0,0,1,56,Female,Black,United States,Full-Time,No
361,355,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,44,Female,White,United States,Full-Time,No
362,369,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,39,Male,Other,United States,Full-Time,No
363,175,main_study,Yes,Yes,1,Stayed the same,4,4,2,0,0,0,1,34,Female,White,United States,Full-Time,No
364,401,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,39,Female,White,United States,Other,No
365,215,main_study,Yes,Yes,1,Varied,2,2,5,0,0,0,0,30,Female,Mixed,United States,Part-Time,Yes
366,159,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,54,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
367,384,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,26,Female,Prefer not to say,United States,Unemployed (and job seeking),No
368,206,main_study,Yes,Yes,1,Varied,3,4,3,1,0,0,0,37,Male,White,United States,DATA_EXPIRED,DATA_EXPIRED
369,191,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,60,Male,White,United States,Full-Time,No
370,327,main_study,Yes,Yes,1,Varied,1,1,2,0,0,0,0,38,Male,White,United States,Unemployed (and job seeking),No
371,149,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,19,Female,Black,United States,Unemployed (and job seeking),Yes
372,794,main_study,Yes,Yes,1,Varied,4,4,4,0,0,0,0,45,Female,Black,United States,Unemployed (and job seeking),No
373,247,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,33,Male,Other,United States,Due to start a new job within the next month,No
374,212,main_study,Yes,Yes,1,Varied,2,3,4,1,0,0,0,29,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
375,512,main_study,Yes,No,0,Varied,3,2,4,-1,0,0,0,26,Female,Black,United States,Unemployed (and job seeking),Yes
376,197,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,48,Female,White,United States,Full-Time,No
377,182,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,29,Male,White,United States,Full-Time,No
378,496,main_study,Yes,Yes,1,Varied,3,2,4,-1,0,0,0,65,Male,White,United States,Part-Time,No
379,153,main_study,Yes,Not sure,0,Not sure,3,4,4,1,0,0,1,38,Male,White,United States,Full-Time,DATA_EXPIRED
380,388,main_study,Yes,Yes,1,Varied,1,2,3,1,0,0,0,30,Male,Other,United States,Full-Time,No
381,250,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,47,Female,White,United States,Other,No
382,303,main_study,Yes,Not sure,0,Varied,1,1,4,0,0,0,0,23,Female,White,United States,Part-Time,No
383,170,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,26,Male,Black,United States,Full-Time,No
384,279,main_study,Yes,No,0,Varied,4,4,1,0,0,1,0,33,Female,Asian,United States,Part-Time,No
385,572,main_study,Yes,Yes,1,Varied,2,2,2,0,0,0,0,55,Female,Black,United States,Unemployed (and job seeking),No
386,209,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,48,Female,White,United States,Unemployed (and job seeking),No
387,271,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,34,Male,White,United States,Full-Time,No
388,802,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,21,Female,White,United States,Unemployed (and job seeking),No
389,357,main_study,Yes,Not sure,0,Varied,4,3,1,-1,0,0,0,57,Male,Black,United States,Unemployed (and job seeking),No
390,261,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,36,Female,White,United States,Unemployed (and job seeking),No
391,174,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,38,Female,White,United States,Due to start a new job within the next month,No
392,202,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,54,Male,Mixed,United States,Unemployed (and job seeking),No
393,446,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,39,Female,Black,United States,Full-Time,No
394,150,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,28,Male,White,United States,Part-Time,No
395,463,main_study,Yes,Not sure,0,Varied,3,2,3,-1,0,0,0,43,Female,Black,United States,Full-Time,No
396,180,main_study,Yes,Yes,1,Varied,3,1,4,-2,0,0,0,36,Female,White,United States,Full-Time,No
397,248,main_study,Yes,Yes,1,Stayed the same,1,3,2,2,0,0,1,31,Male,White,United States,Full-Time,No
398,166,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,37,Male,Mixed,United States,Full-Time,No
399,313,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,20,Female,Black,United States,Full-Time,No
400,148,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,36,Male,White,United States,Unemployed (and job seeking),No
401,221,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,45,Female,White,United States,Full-Time,No
402,119,main_study,Yes,Yes,1,Varied,1,5,1,4,1,0,0,44,Male,White,United States,Full-Time,No
403,2109,main_study,Yes,No,0,Varied,4,3,3,-1,0,0,0,25,Male,White,United States,Full-Time,No
404,139,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,28,Prefer not to say,White,United States,Part-Time,Yes
405,295,main_study,Yes,No,0,Varied,2,1,3,-1,0,0,0,32,Male,White,United States,Unemployed (and job seeking),Yes
406,573,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,43,Female,White,United States,Full-Time,No
407,95,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,35,Male,Black,United States,Full-Time,No
408,213,main_study,Yes,Yes,1,Varied,2,3,4,1,0,0,0,65,Male,White,United States,Due to start a new job within the next month,No
409,624,main_study,Yes,Yes,1,Stayed the same,3,4,3,1,0,0,1,22,Male,Black,United States,Unemployed (and job seeking),Yes
410,587,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,33,Female,White,United States,DATA_EXPIRED,No
411,325,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,58,Male,White,United States,Other,No
412,405,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,63,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
413,221,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,51,Female,White,United States,Other,No
414,303,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,19,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
415,610,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,25,Female,White,United States,Unemployed (and job seeking),Yes
416,323,main_study,Yes,No,0,Varied,3,2,4,-1,0,0,0,65,Female,White,United States,Part-Time,No
417,222,main_study,Yes,Yes,1,Varied,1,1,3,0,0,0,0,23,Male,White,United States,Unemployed (and job seeking),Yes
418,169,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,38,Male,White,United States,Unemployed (and job seeking),No
419,117,main_study,Yes,Yes,1,Varied,3,2,3,-1,0,0,0,27,Male,White,United States,Full-Time,No
420,269,main_study,Yes,Yes,1,Stayed the same,3,4,3,1,0,0,1,20,Male,White,United States,Due to start a new job within the next month,Yes
421,407,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,33,Female,Black,United States,Unemployed (and job seeking),No
422,338,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,46,Female,White,United States,Unemployed (and job seeking),No
423,326,main_study,Yes,Not sure,0,Varied,3,3,3,0,0,0,0,38,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
424,323,main_study,Yes,Yes,1,Varied,2,2,2,0,0,0,0,52,Female,White,United States,Part-Time,No
425,165,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,31,Female,Other,United States,Full-Time,No
